@relation AlgoSelection-TestSet-weka.filters.unsupervised.attribute.Remove-R41-48

@attribute Kappa_tr_vs_tr-x1 numeric
@attribute Kappa_tr_vs_te numeric
@attribute Kappa_tr_vs_te-x1 numeric
@attribute Kappa_tr-x1_vs_te numeric
@attribute Kappa_tr-x1_vs_te-x1 numeric
@attribute Kappa_StDev numeric
@attribute Kappa_Range numeric
@attribute Kappa_Avg numeric
@attribute PercCorrect_tr_vs_tr-x1 numeric
@attribute PercCorrect_tr_vs_te numeric
@attribute PercCorrect_tr_vs_te-x1 numeric
@attribute PercCorrect_tr-x1_vs_te numeric
@attribute PercCorrect_tr-x1_vs_te-x1 numeric
@attribute PercCorrect_StDev numeric
@attribute PercCorrect_Range numeric
@attribute PercCorrect_Avg numeric
@attribute Weighted_AreaUnderROC_tr_vs_tr-x1 numeric
@attribute Weighted_AreaUnderROC_tr_vs_te numeric
@attribute Weighted_AreaUnderROC_tr_vs_te-x1 numeric
@attribute Weighted_AreaUnderROC_tr-x1_vs_te numeric
@attribute Weighted_AreaUnderROC_tr-x1_vs_te-x1 numeric
@attribute Weighted_AreaUnderROC_StDev numeric
@attribute Weighted_AreaUnderROC_Range numeric
@attribute Weighted_AreaUnderROC_Avg numeric
@attribute IR_Recall_tr_vs_tr-x1 numeric
@attribute IR_Recall_tr_vs_te numeric
@attribute IR_Recall_tr_vs_te-x1 numeric
@attribute IR_Recall_tr-x1_vs_te numeric
@attribute IR_Recall_tr-x1_vs_te-x1 numeric
@attribute IR_Recall_StDev numeric
@attribute IR_Recall_Range numeric
@attribute IR_Recall_Avg numeric
@attribute IR_Precision_tr_vs_tr-x1 numeric
@attribute IR_Precision_tr_vs_te numeric
@attribute IR_Precision_tr_vs_te-x1 numeric
@attribute IR_Precision_tr-x1_vs_te numeric
@attribute IR_Precision_tr-x1_vs_te-x1 numeric
@attribute IR_Precision_StDev numeric
@attribute IR_Precision_Range numeric
@attribute IR_Precision_Avg numeric
@attribute SF_Entropy_tr_vs_tr-x1 numeric
@attribute SF_Entropy_tr_vs_te numeric
@attribute SF_Entropy_tr_vs_te-x1 numeric
@attribute SF_Entropy_tr-x1_vs_te numeric
@attribute SF_Entropy_tr-x1_vs_te-x1 numeric
@attribute SF_Entropy_StDev numeric
@attribute SF_Entropy_Range numeric
@attribute SF_Entropy_Avg numeric
@attribute SF_Entropy_Gain_tr_vs_tr-x1 numeric
@attribute SF_Entropy_Gain_tr_vs_te numeric
@attribute SF_Entropy_Gain_tr_vs_te-x1 numeric
@attribute SF_Entropy_Gain_tr-x1_vs_te numeric
@attribute SF_Entropy_Gain_tr-x1_vs_te-x1 numeric
@attribute SF_Entropy_Gain_StDev numeric
@attribute SF_Entropy_Gain_Range numeric
@attribute SF_Entropy_Gain_Avg numeric
@attribute KB_Information_tr_vs_tr-x1 numeric
@attribute KB_Information_tr_vs_te numeric
@attribute KB_Information_tr_vs_te-x1 numeric
@attribute KB_Information_tr-x1_vs_te numeric
@attribute KB_Information_tr-x1_vs_te-x1 numeric
@attribute KB_Information_StDev numeric
@attribute KB_Information_Range numeric
@attribute KB_Information_Avg numeric
@attribute KB_Mean_Information_tr_vs_tr-x1 numeric
@attribute KB_Mean_Information_tr_vs_te numeric
@attribute KB_Mean_Information_tr_vs_te-x1 numeric
@attribute KB_Mean_Information_tr-x1_vs_te numeric
@attribute KB_Mean_Information_tr-x1_vs_te-x1 numeric
@attribute KB_Mean_Information_StDev numeric
@attribute KB_Mean_Information_Range numeric
@attribute KB_Mean_Information_Avg numeric
@attribute KB_Relative_Information_tr_vs_tr-x1 numeric
@attribute KB_Relative_Information_tr_vs_te numeric
@attribute KB_Relative_Information_tr_vs_te-x1 numeric
@attribute KB_Relative_Information_tr-x1_vs_te numeric
@attribute KB_Relative_Information_tr-x1_vs_te-x1 numeric
@attribute KB_Relative_Information_StDev numeric
@attribute KB_Relative_Information_Range numeric
@attribute KB_Relative_Information_Avg numeric
@attribute Unweighted_Macro_F_tr_vs_tr-x1 numeric
@attribute Unweighted_Macro_F_tr_vs_te numeric
@attribute Unweighted_Macro_F_tr_vs_te-x1 numeric
@attribute Unweighted_Macro_F_tr-x1_vs_te numeric
@attribute Unweighted_Macro_F_tr-x1_vs_te-x1 numeric
@attribute Unweighted_Macro_F_StDev numeric
@attribute Unweighted_Macro_F_Range numeric
@attribute Unweighted_Macro_F_Avg numeric
@attribute TargetLabel {Bad,Good}

@data
-0.002525,0.052786,0.027778,0.055311,0.030303,0.026088,0.055311,0.099178,-6.559608,9.500998,-5.044457,16.060606,1.515152,7.248868,16.060606,50.026765,0.010526,0.021065,0.025678,0.010539,0.015152,0.011459,0.025678,0.556815,-0.065596,0.09501,-0.050445,0.160606,0.015152,0.072489,0.160606,0.500268,0.036031,-0.018228,0.060551,-0.054259,0.024521,0.035412,0.078779,0.653783,84846,178284,228762,93438,143916,101368.3812,228762,148749,-84741,-177928,-228349,-93187,-143608,101173.1305,228349,-148466.5,-53,24,-13,77,40,32.212834,77,5.5,-0.131192,0.19002,-0.100889,0.321212,0.030303,0.144977,0.321212,0.000535,-5300,2400,-1300,7700,4000,3221.283388,7700,550,-0.02609,0.080078,-0.002518,0.106168,0.023572,0.046322,0.106168,0.45031,Bad
0.01732,0.826783,0.868331,0.809463,0.85101,0.484686,0.868331,0.462949,1.123511,29.293138,43.674016,28.169627,42.550505,21.559323,43.674016,76.287713,0.005942,0.43715,0.423883,0.431208,0.41794,0.246915,0.43715,0.741875,0.011235,0.292931,0.43674,0.281696,0.425505,0.215593,0.43674,0.762877,0.010626,0.339178,0.42795,0.328552,0.417324,0.221413,0.42795,0.753603,287.867571,-19611.16878,-14842.31608,-19899.03635,-15130.18365,10216.86195,19899.03635,17590.82581,-182.867571,19967.16878,15255.31608,20150.03635,15438.18365,10400.35646,20150.03635,-17308.32581,103.435476,403.613817,445.676837,300.178341,342.241362,220.082624,445.676837,209.514033,0.02426,0.589592,0.870664,0.565332,0.846404,0.430239,0.870664,0.522475,10343.54755,40361.38168,44567.68374,30017.83412,34224.13619,22008.26243,44567.68374,20951.40333,0.008676,0.425785,0.493693,0.417109,0.485016,0.264407,0.493693,0.713487,Bad
0.010519,0.166344,0.15947,0.155825,0.148951,0.091162,0.166344,0.094617,1.206294,-0.070479,8.653846,-1.276773,7.447552,4.178907,8.724325,57.167969,-0.001732,0.146,0.133829,0.147732,0.135561,0.081435,0.147732,0.572256,0.012063,-0.000705,0.086538,-0.012768,0.074476,0.041789,0.087243,0.57168,0.014779,-0.009393,0.087773,-0.024172,0.072994,0.044125,0.097166,0.575973,84.203439,300.224458,388.294163,216.021019,304.090724,181.404204,388.294163,299.759977,-4.203439,28.775542,27.705837,32.978981,31.909276,17.607464,32.978981,13.990023,0.403847,39.852215,42.121835,39.448368,41.717988,23.566089,42.121835,23.847743,-0.014621,0.061434,0.063154,0.076056,0.077776,0.040633,0.077776,0.057974,40.384716,3985.221466,4212.183521,3944.836751,4171.798806,2356.608883,4212.183521,2384.774295,0.005521,0.083364,0.100357,0.077844,0.094836,0.051957,0.100357,0.541817,Good
0.014381,-0.061091,-0.061091,-0.075472,-0.075472,0.039857,0.075472,-0.034141,1.987871,-5.357143,-1.785714,-7.345013,-3.773585,3.119611,7.345013,49.503032,-0.006124,0.045245,0.003431,0.05137,0.009555,0.023408,0.05137,0.537171,0.019879,-0.053571,-0.017857,-0.07345,-0.037736,0.031196,0.07345,0.49503,0.011581,0.1781,0.215089,0.166519,0.203509,0.111292,0.215089,0.363897,5.838037,83.854521,85.672472,78.016483,79.834434,47.31882,85.672472,67.908815,0.161963,0.145479,0.327528,-0.016483,0.165566,0.134008,0.327528,0.091185,0.162334,0.157278,0.339327,-0.005056,0.176993,0.138662,0.339327,0.185038,0.001355,-0.003752,0.002721,-0.005107,0.001367,0.002786,0.006473,0.003042,16.233403,15.727779,33.932695,-0.505624,17.699292,13.866187,33.932695,18.503831,0.011923,0.098782,0.114286,0.086859,0.102363,0.058612,0.114286,0.391371,Bad
-0.111331,0.078171,0.061746,0.189502,0.173077,0.085856,0.189502,0.131523,-8.517699,2.467149,0.136147,10.984848,8.653846,4.827405,10.984848,55.460902,-0.07432,0.110454,0.093738,0.184774,0.168058,0.086205,0.184774,0.576063,-0.085177,0.024671,0.001361,0.109848,0.086538,0.048274,0.109848,0.554609,-0.021297,0.056557,0.072642,0.077854,0.093939,0.04479,0.093939,0.585061,32.469491,76.946535,85.462822,44.477044,52.993331,39.935322,85.462822,64.255917,-7.469491,3.053465,1.537178,10.522956,9.006669,4.66933,10.522956,0.744083,-4.144255,6.023621,5.150857,10.167876,9.295113,4.748129,10.167876,3.523853,-0.060372,0.069229,0.041717,0.129601,0.102089,0.056386,0.129601,0.034094,-414.425548,602.362096,515.085734,1016.787645,929.511283,474.812897,1016.787645,352.385273,-0.080127,0.024214,0.003206,0.104342,0.083333,0.045908,0.104342,0.552097,Bad
0.018846,0.175772,0.15521,0.156926,0.136364,0.090822,0.175772,0.022298,9.526402,-2.13504,16.344584,-11.661442,6.818182,8.594715,18.479624,58.13787,0.024862,0.303739,0.341762,0.278876,0.3169,0.18012,0.341762,0.432953,0.095264,-0.02135,0.163446,-0.116614,0.068182,0.085947,0.184796,0.581379,0.018204,0.277537,0.510986,0.259333,0.492782,0.242049,0.510986,0.55349,51.390296,320.648088,352.298304,269.257793,300.908009,181.111701,352.298304,280.700812,53.609704,35.351912,60.701696,-18.257793,7.091991,27.13348,60.701696,1.799188,53.612043,61.026976,86.507391,7.414933,32.895349,36.36437,86.507391,31.941773,0.091865,0.017912,0.212754,-0.073953,0.120889,0.09664,0.212754,0.083496,5361.204259,6102.697572,8650.739143,741.493313,3289.534884,3636.436951,8650.739143,3194.177267,0.041999,0.07402,0.149283,0.032021,0.107285,0.063066,0.149283,0.406035,Bad
-0.011228,0.18644,0.153953,0.197667,0.165181,0.10247,0.197667,0.140627,-1.130394,30.313765,7.128647,31.444159,8.259041,14.621663,31.444159,51.498918,-0.001055,0.17801,0.266106,0.179064,0.267161,0.133448,0.267161,0.533462,-0.011304,0.303138,0.071286,0.314442,0.08259,0.146217,0.314442,0.514989,0.018834,-0.133791,0.044726,-0.152625,0.025892,0.079629,0.178517,0.655233,125.426137,379.619848,516.712716,254.193711,391.28658,235.115054,516.712716,327.88772,-15.426137,-11.619848,-54.712716,3.806289,-39.286579,23.772159,54.712716,-42.88772,13.059959,111.255687,84.884688,98.195728,71.824729,54.199034,111.255687,30.538656,-0.010887,0.346259,0.19458,0.357146,0.205467,0.170941,0.357146,0.026817,1305.995892,11125.5687,8488.468757,9819.572805,7182.472864,5419.903355,11125.5687,3053.865588,-0.011881,0.303069,0.156144,0.31495,0.168025,0.148713,0.31495,0.49193,Bad
0.024888,0.905927,0.928227,0.881039,0.903339,0.522468,0.928227,0.281648,1.965765,40.9278,46.91526,38.962034,44.949495,24.92378,46.91526,65.372145,0.018597,0.508701,0.50249,0.490104,0.483893,0.286649,0.508701,0.648194,0.017484,0.409278,0.469153,0.391794,0.451669,0.249835,0.469153,0.654265,0.018158,0.371784,0.477142,0.353626,0.458985,0.243762,0.477142,0.662157,5329.797649,3178.176164,9657.809984,-2151.621485,4328.012335,4053.061195,9657.809984,37384.76779,-5223.797649,-2822.176164,-9244.809984,2401.621485,-4021.012335,3914.77759,9244.809984,-37102.51779,97.226048,384.998887,396.195476,287.772839,298.969429,201.446683,396.195476,165.64607,0.039787,0.767225,0.893332,0.727438,0.853545,0.47098,0.893332,0.343879,9722.604758,38499.8887,39619.54762,28777.28394,29896.94287,20144.66829,39619.54762,16564.60703,0.012432,0.458083,0.475297,0.445651,0.462865,0.265996,0.475297,0.636738,Good
0,0,0,0,0,0,0,0,2.678571,-0.892857,2.678571,-3.571429,0,1.840672,3.571429,51.5625,0,0,0,0,0,0,0,0.5,0.026786,-0.008929,0.026786,-0.035714,0,0.018407,0.035714,0.515625,0.027503,-0.009487,0.027503,-0.03699,0,0.019016,0.03699,0.266123,0,42960,42960,42960,42960,24802.96756,42960,35442,6,-42876,-42874,-42882,-42880,24755.62498,42882,-35374,6,4,6,-2,0,2.828427,6,2,0.053571,-0.017857,0.053571,-0.071429,0,0.036813,0.071429,0.03125,600,400,600,-200,0,282.842713,600,200,0.011696,-0.003808,0.011696,-0.015504,0,0.008004,0.015504,0.340133,Bad
0.000325,0.213938,0.121383,0.213613,0.121059,0.103825,0.213938,0.14558,1.189888,0.410459,7.242816,-0.779429,6.052928,3.390787,7.242816,60.437431,-0.0032,0.159272,0.085613,0.162472,0.088813,0.077684,0.162472,0.636587,0.011899,0.004105,0.072428,-0.007794,0.060529,0.033908,0.072428,0.604374,-0.007331,0.045269,0.087906,0.052601,0.095237,0.044239,0.095237,0.636186,17.581524,336.962754,398.784432,319.381231,381.202909,208.970488,398.784432,286.1556,8.418476,26.037246,33.215568,17.618769,24.797091,15.353957,33.215568,14.5944,9.430022,64.493287,73.768878,55.063265,64.338856,37.58063,73.768878,38.672008,0.011554,0.071763,0.124719,0.060209,0.113166,0.057789,0.124719,0.097388,943.002241,6449.328699,7376.887829,5506.326458,6433.885588,3758.062984,7376.887829,3867.200809,0.005049,0.075458,0.068239,0.070409,0.06319,0.040185,0.075458,0.546048,Bad
-0.001144,-0.093976,-0.06175,-0.092833,-0.060606,0.046526,0.093976,0.204741,1.378897,-4.117557,-1.651406,-5.496454,-3.030303,2.363938,5.496454,60.809747,-0.00779,-0.125479,-0.115149,-0.117689,-0.107359,0.067422,0.125479,0.663898,0.013789,-0.041176,-0.016514,-0.054965,-0.030303,0.023639,0.054965,0.608097,0.003597,-0.052775,-0.034709,-0.056372,-0.038305,0.027347,0.056372,0.6127,21.615257,93.61498,96.219983,71.999723,74.604726,49.367567,96.219983,84.524738,-2.615257,-1.61498,-1.219983,1.000277,1.395274,1.081645,2.615257,2.975262,-0.988905,3.402689,3.797685,4.391595,4.78659,2.403681,4.78659,6.08868,-0.016945,-0.035213,-0.032385,-0.018268,-0.01544,0.016217,0.035213,0.076111,-98.890526,340.268946,379.768515,439.159472,478.659041,240.368147,478.659041,608.867958,0.003742,-0.039822,-0.022278,-0.043564,-0.02602,0.020369,0.043564,0.595915,Good
0,0,0,0,0,0,0,0,2.678571,-0.892857,2.678571,-3.571429,0,1.840672,3.571429,51.5625,0,0,0,0,0,0,0,0.5,0.026786,-0.008929,0.026786,-0.035714,0,0.018407,0.035714,0.515625,0.027503,-0.009487,0.027503,-0.03699,0,0.019016,0.03699,0.266123,5.548271,83.864701,85.714125,78.31643,80.165854,47.411699,85.714125,67.986253,0.451729,0.135299,0.285875,-0.31643,-0.165854,0.194593,0.451729,0.013747,0.451729,0.301153,0.451729,-0.150576,0,0.212947,0.451729,0.150576,0.004033,-0.001344,0.004033,-0.005378,0,0.002772,0.005378,0.002353,45.172876,30.115251,45.172876,-15.057625,0,21.294698,45.172876,15.057625,0.011696,-0.003808,0.011696,-0.015504,0,0.008004,0.015504,0.340133,Bad
-0.006084,-0.043819,-0.043819,-0.037736,-0.037736,0.023674,0.043819,-0.020389,0.993935,-4.464286,-0.892857,-5.458221,-1.886792,2.377362,5.458221,50.197945,-0.002558,-0.021426,-0.021426,-0.018868,-0.018868,0.011679,0.021426,0.489926,0.009939,-0.044643,-0.008929,-0.054582,-0.018868,0.023774,0.054582,0.501979,-0.000856,0.187887,0.224877,0.188743,0.225733,0.120353,0.225733,0.3719,2148,47256,47256,45108,45108,26677.60656,47256,37053,-2142,-47172,-47170,-45030,-45028,26630.20894,47172,-36985,2,-4,-2,-6,-4,2.581989,6,-1,0.019879,-0.089286,-0.017857,-0.109164,-0.037736,0.047547,0.109164,0.003959,200,-400,-200,-600,-400,258.19889,600,-100,0.003929,0.105662,0.121166,0.101733,0.117237,0.064676,0.121166,0.39681,Bad
-0.032643,0.506647,0.786701,0.53929,0.819344,0.399713,0.819344,-0.011234,-5.483114,33.714575,35.484085,39.197689,40.967199,21.686706,40.967199,45.417268,0.004082,0.50377,0.527981,0.499688,0.523899,0.296832,0.527981,0.543101,-0.054831,0.337146,0.354841,0.391977,0.409672,0.216867,0.409672,0.454173,0.00998,0.25382,0.529224,0.243839,0.519244,0.24992,0.529224,0.582194,142.388577,-480.40785,6.334651,-622.796427,-136.053926,273.009563,622.796427,570.714819,-32.388577,848.40785,455.665349,880.796427,488.053926,418.003336,880.796427,-285.714819,6.091177,184.821509,172.285127,178.730332,166.19395,101.489071,184.821509,60.716492,-0.063318,0.510492,0.649466,0.57381,0.712784,0.358591,0.712784,0.017217,609.117702,18482.15094,17228.51267,17873.03323,16619.39497,10148.90713,18482.15094,6071.649156,-0.029848,0.343018,0.35078,0.372867,0.380628,0.209278,0.380628,0.437862,Bad
0.00541,0.922647,0.874376,0.917236,0.868966,0.517574,0.922647,0.354802,0.769231,17.08502,44.217507,16.315789,43.448276,20.6918,44.217507,75.251291,0.001049,0.530903,0.592261,0.529853,0.591211,0.324894,0.592261,0.697058,0.007692,0.17085,0.442175,0.163158,0.434483,0.206918,0.442175,0.752513,0.005311,0.264687,0.666393,0.259376,0.661082,0.31356,0.666393,0.673366,21.497678,-201.51726,-180.475007,-223.014938,-201.972685,117.12315,223.014938,226.198876,88.502322,569.51726,642.475007,481.014938,553.972685,327.686416,642.475007,58.801124,89.075094,319.500366,392.47894,230.425272,303.403846,185.860644,392.47894,189.209489,0.016309,0.28864,0.800812,0.272331,0.784503,0.37381,0.800812,0.472547,8907.509414,31950.03662,39247.894,23042.5272,30340.38459,18586.06437,39247.894,18920.94894,0.002815,0.478439,0.585034,0.475624,0.582219,0.309265,0.585034,0.636109,Bad
0.026472,0.874711,0.920412,0.848239,0.893939,0.51102,0.920412,0.328649,2.141172,41.744098,46.838142,39.602926,44.69697,25.055149,46.838142,67.339107,0.033826,0.441765,0.44645,0.407939,0.412624,0.247034,0.44645,0.706642,0.021412,0.417441,0.468381,0.396029,0.44697,0.250551,0.468381,0.673391,0.012237,0.371371,0.476616,0.359134,0.464378,0.245107,0.476616,0.692086,-7562.640418,-2211.750091,1065.443148,5350.890327,8628.083566,3840.967614,8628.083566,25856.9834,7667.640418,2567.750091,-652.443149,-5099.890327,-8320.083566,3779.484627,8320.083566,-25574.4834,107.074292,402.952633,413.172486,295.878342,306.098194,209.342577,413.172486,178.397957,0.053824,0.773692,0.861929,0.719868,0.808105,0.458571,0.861929,0.394401,10707.42919,40295.26334,41317.24863,29587.83415,30609.81944,20934.25771,41317.24863,17839.79567,0.013809,0.446733,0.462183,0.432924,0.448374,0.258534,0.462183,0.660666,Bad
0.014947,0.397634,0.453635,0.382686,0.438688,0.242582,0.453635,0.271564,1.726079,2.3583,23.660477,0.632221,21.934399,11.19397,23.660477,68.448401,0.007752,0.244812,0.282454,0.23706,0.274702,0.150789,0.282454,0.673373,0.017261,0.023583,0.236605,0.006322,0.219344,0.11194,0.236605,0.684484,0.018352,0.036465,0.230965,0.018113,0.212612,0.107383,0.230965,0.684306,11797.16152,53734.80738,58242.51415,41937.64586,46445.35263,29375.51324,58242.51415,38968.36558,-11687.16152,-53366.80738,-57780.51415,-41679.64586,-46093.35263,29161.13929,57780.51415,-38683.36558,70.000024,195.27687,261.568468,125.276846,191.568444,118.405537,261.568468,132.090064,0.034624,0.056491,0.468811,0.021867,0.434187,0.22045,0.468811,0.367329,7000.002368,19527.68699,26156.84677,12527.68462,19156.8444,11840.55374,26156.84677,13209.00644,0.007637,0.199053,0.266519,0.191416,0.258882,0.135069,0.266519,0.625694,Bad
-0.022,0.056718,0.0287,0.078718,0.050699,0.03425,0.078718,0.166691,-1.820193,6.891928,0.714772,8.712121,2.534965,3.783815,8.712121,56.960453,0.005105,0.14549,0.097561,0.140385,0.092456,0.071452,0.14549,0.568066,-0.018202,0.068919,0.007148,0.087121,0.02535,0.037838,0.087121,0.569605,0.015984,-0.008284,0.011261,-0.024268,-0.004723,0.01097,0.024268,0.614854,24.384759,88.762724,100.587338,64.377965,76.202579,48.889695,100.587338,79.629497,0.615241,-8.762723,-13.587338,-9.377965,-14.202579,6.920477,14.202579,-14.629497,4.053199,18.242062,15.884973,14.188863,11.831775,8.890089,18.242062,7.010282,0.004438,0.19762,0.120724,0.193183,0.116286,0.095918,0.19762,0.065812,405.31987,1824.206183,1588.49734,1418.886313,1183.17747,889.008912,1824.206183,701.028191,-0.019009,0.078216,0.038116,0.097225,0.057125,0.043066,0.097225,0.557645,Good
0.011455,0.725936,0.711615,0.714481,0.700159,0.411746,0.725936,0.261644,1.651594,24.378866,36.659568,22.727273,35.007974,17.874292,36.659568,66.601096,0.003301,0.478781,0.459929,0.475481,0.456629,0.270143,0.478781,0.626089,0.016516,0.243789,0.366596,0.227273,0.35008,0.178743,0.366596,0.666011,0.007443,0.326609,0.418459,0.319165,0.411015,0.216231,0.418459,0.634371,2200.525844,-38462.50947,-31988.68836,-40663.03532,-34189.21421,21157.69817,40663.03532,31310.44098,-2099.525844,38810.50947,32393.68836,40910.03532,34493.21421,21339.71866,40910.03532,-31004.94098,61.91664,273.379544,298.580741,211.462904,236.664101,149.7448,298.580741,128.170306,0.014677,0.474748,0.657039,0.460071,0.642362,0.331012,0.657039,0.265676,6191.663998,27337.9544,29858.07408,21146.29041,23666.41009,14974.47998,29858.07408,12817.03058,0.006594,0.388932,0.440719,0.382338,0.434125,0.23855,0.440719,0.602385,Bad
-0.042618,0.770187,0.746616,0.812805,0.789235,0.450605,0.812805,0.481518,-1.941839,49.92915,37.519894,51.870988,39.461733,26.309457,51.870988,71.315506,-0.025024,0.283286,0.315779,0.308311,0.340804,0.180936,0.340804,0.822982,-0.019418,0.499291,0.375199,0.51871,0.394617,0.263095,0.51871,0.713155,-0.014961,0.16761,0.357702,0.182572,0.372663,0.174311,0.372663,0.804473,74.486937,-75.301311,114.941714,-149.788247,40.454778,84.011758,190.243025,170.996514,35.513063,443.301311,347.058286,407.788247,311.545222,221.893571,443.301311,114.003486,57.146446,363.889295,340.236624,306.742849,283.090178,188.465905,363.889295,154.64943,-0.038604,0.787884,0.581832,0.826488,0.620435,0.415458,0.826488,0.330621,5714.644596,36388.9295,34023.66239,30674.2849,28309.01779,18846.59051,36388.9295,15464.94298,-0.021453,0.504487,0.410068,0.52594,0.431521,0.273078,0.52594,0.701593,Bad
-0.010233,0.268222,0.277267,0.278455,0.2875,0.16052,0.2875,0.143453,-0.541008,30.267559,13.833992,30.808566,14.375,14.530622,30.808566,52.943856,-0.004637,0.131209,0.139113,0.135846,0.14375,0.079462,0.14375,0.572692,-0.00541,0.302676,0.13834,0.308086,0.14375,0.145306,0.308086,0.529439,-0.003599,0.007579,0.140214,0.011177,0.143812,0.0696,0.143812,0.604165,12888,94512,156804,81624,143916,73564.42687,156804,130491,-12862,-94149,-156372,-81287,-143510,73346.24839,156372,-130190.25,2,187,140,185,138,95.764903,187,57.75,-0.01082,0.605351,0.27668,0.616171,0.2875,0.290612,0.616171,0.058877,200,18700,14000,18500,13800,9576.49031,18700,5775,-0.005486,0.310983,0.215011,0.316469,0.220497,0.158365,0.316469,0.508098,Good
-0.035748,1.046726,0.964252,1.082474,1,0.591977,1.082474,0.470444,-1.785714,51.785714,48.214286,53.571429,50,29.428189,53.571429,73.660714,-0.016949,0.524076,0.483051,0.541026,0.5,0.29618,0.541026,0.735506,-0.017857,0.517857,0.482143,0.535714,0.5,0.294282,0.535714,0.736607,-0.017208,0.521483,0.482792,0.53869,0.5,0.295383,0.53869,0.736025,2148,-13962,-11814,-16110,-13962,8155.802597,16110,8055,-2142,14046,11900,16188,14042,8202.249204,16188,-7987,2,110,108,108,106,62.36452,110,53,-0.035714,1.035714,0.964286,1.071429,1,0.588564,1.071429,0.473214,200,11000,10800,10800,10600,6236.451983,11000,5300,-0.01788,0.524056,0.488867,0.541935,0.506747,0.298003,0.541935,0.733359,Bad
0.015773,0.201698,0.232906,0.185925,0.217133,0.121746,0.232906,0.139542,4.527972,-4.858035,15.384615,-9.386007,10.856643,8.643486,20.24265,62.582516,0.000881,0.176763,0.149145,0.175882,0.148264,0.094503,0.176763,0.574659,0.04528,-0.04858,0.153846,-0.09386,0.108566,0.086435,0.202427,0.625825,-0.002621,0.048355,0.158248,0.050976,0.160869,0.075245,0.160869,0.637662,51.116484,306.46482,361.08644,255.348336,309.969956,180.551162,361.08644,293.215936,28.883516,22.53518,54.91356,-6.348336,26.030044,22.590217,54.91356,20.534064,30.782647,48.926205,81.873087,18.143558,51.09044,34.241138,81.873087,44.44919,0.040295,-0.024892,0.13459,-0.065187,0.094295,0.070079,0.159482,0.125665,3078.264696,4892.620492,8187.308685,1814.355796,5109.043988,3424.113754,8187.308685,4444.919037,0.020771,0.10845,0.190124,0.087679,0.169353,0.087263,0.190124,0.518786,Bad
0.011261,0.63934,0.642574,0.628079,0.631313,0.366837,0.642574,0.137462,2.175951,22.236906,33.741608,20.060954,31.565657,16.250389,33.741608,60.112083,-0.001268,0.405911,0.428181,0.40718,0.429449,0.24132,0.429449,0.574056,0.02176,0.222369,0.337416,0.20061,0.315657,0.162504,0.337416,0.601121,0.010784,0.242987,0.373076,0.232203,0.362291,0.182675,0.373076,0.586952,70.660442,225.278107,279.075534,154.617664,208.415092,130.340552,279.075534,245.024328,34.339558,130.721893,133.924466,96.382336,99.584908,67.95841,133.924466,37.475672,39.102264,143.514992,153.299347,104.412728,114.197083,76.19326,153.299347,61.489155,0.021755,0.276885,0.379345,0.25513,0.35759,0.188083,0.379345,0.12086,3910.226377,14351.49916,15329.93466,10441.27279,11419.70828,7619.326007,15329.93466,6148.915507,0.007642,0.320963,0.368358,0.313321,0.360716,0.197757,0.368358,0.555724,Good
0.000213,0.00438,0.00438,0.004167,0.004167,0.002469,0.00438,0.002137,2.558465,-21.359076,2.766798,-23.917541,0.208333,11.635295,24.125874,56.775251,-0.002702,0.147653,0.078625,0.150356,0.081327,0.071866,0.150356,0.645813,0.025585,-0.213591,0.027668,-0.239175,0.002083,0.116353,0.241259,0.567753,0.000685,0.201743,0.501207,0.201057,0.500522,0.236737,0.501207,0.575298,11.861011,375.099395,431.837389,363.238384,419.976378,230.735283,431.837389,300.908779,14.138989,-12.099395,0.162611,-26.238384,-13.976378,10.725676,26.238384,-0.158779,14.139,58.824804,71.086817,44.685804,56.947818,34.282936,71.086817,38.475706,0.021482,0.037675,0.101243,0.016192,0.079761,0.043585,0.101243,0.10711,1413.899951,5882.480397,7108.681712,4468.580445,5694.781761,3428.293605,7108.681712,3847.570603,0.01121,-0.076547,0.015823,-0.087756,0.004613,0.043292,0.092369,0.361535,Bad
-0.003275,0.469531,0.480991,0.472806,0.484266,0.27538,0.484266,0.032641,-1.136364,29.515707,23.076923,30.65207,24.213287,15.738232,30.65207,49.635933,0.005303,0.282646,0.247436,0.277343,0.242133,0.152187,0.282646,0.50782,-0.011364,0.295157,0.230769,0.306521,0.242133,0.157382,0.306521,0.496359,0.014425,0.188054,0.264338,0.173629,0.249913,0.130342,0.264338,0.541512,37590,71958,141768,34368,104178,60274.9111,141768,146601,-37510,-71629,-141352,-34119,-103842,60087.89777,141352,-146287.25,10,195,152,185,142,98.938954,195,40.75,-0.022727,0.590314,0.461538,0.613041,0.484266,0.314765,0.613041,-0.007281,1000,19500,15200,18500,14200,9893.895424,19500,4075,-0.006641,0.30182,0.231239,0.308461,0.23788,0.158464,0.308461,0.493361,Bad
