KB_Relative_Information_StDev,PercCorrect_tr-x1_vs_te-x1,Kappa_tr_vs_te-x1,KB_Relative_Information_tr-x1_vs_te-x1,Kappa_tr_vs_tr-x1,Kappa_tr-x1_vs_te-x1,IR_Recall_tr-x1_vs_te-x1,IR_Precision_Avg,IR_Recall_Avg,IR_Recall_tr_vs_te-x1,PercCorrect_tr_vs_te-x1,KB_Relative_Information_Avg,KB_Relative_Information_tr_vs_te-x1,Unweighted_Macro_F_tr_vs_tr-x1,PercCorrect_Avg,SF_Entropy_Gain_tr_vs_tr-x1,IR_Recall_tr_vs_te,PercCorrect_tr_vs_te,KB_Relative_Information_Range,Kappa_Avg,Unweighted_Macro_F_tr_vs_te,Unweighted_Macro_F_tr-x1_vs_te-x1,Unweighted_Macro_F_tr-x1_vs_te,PercCorrect_tr_vs_tr-x1,PercCorrect_StDev,IR_Recall_tr_vs_tr-x1,KB_Relative_Information_tr_vs_te,KB_Relative_Information_tr-x1_vs_te,Kappa_Range,Unweighted_Macro_F_StDev,Unweighted_Macro_F_tr_vs_te-x1,IR_Precision_StDev,PercCorrect_Range,Kappa_tr_vs_te,IR_Recall_StDev,KB_Mean_Information_Avg,Unweighted_Macro_F_Avg,SF_Entropy_Gain_tr-x1_vs_te-x1,Kappa_StDev,IR_Recall_Range,IR_Precision_tr_vs_tr-x1,PercCorrect_tr-x1_vs_te,Kappa_tr-x1_vs_te,KB_Relative_Information_tr_vs_tr-x1,IR_Precision_Range,Weighted_AreaUnderROC_tr_vs_te,IR_Recall_tr-x1_vs_te,Weighted_AreaUnderROC_tr_vs_tr-x1,SF_Entropy_Gain_Range,Unweighted_Macro_F_Range,Weighted_AreaUnderROC_StDev,SF_Entropy_Gain_tr_vs_te,IR_Precision_tr_vs_te-x1,SF_Entropy_Gain_StDev,SF_Entropy_Gain_tr_vs_te-x1,Weighted_AreaUnderROC_tr-x1_vs_te,KB_Mean_Information_Range,IR_Precision_tr-x1_vs_te-x1,KB_Mean_Information_StDev,SF_Entropy_Gain_Avg,KB_Mean_Information_tr_vs_te-x1,Weighted_AreaUnderROC_tr_vs_te-x1,Weighted_AreaUnderROC_Avg,SF_Entropy_Gain_tr-x1_vs_te,KB_Mean_Information_tr_vs_te,KB_Mean_Information_tr-x1_vs_te-x1,Weighted_AreaUnderROC_tr-x1_vs_te-x1,Weighted_AreaUnderROC_Range,KB_Mean_Information_tr-x1_vs_te,KB_Mean_Information_tr_vs_tr-x1,IR_Precision_tr_vs_te,IR_Precision_tr-x1_vs_te,TargetLabel
1464.071895,15.20979,0.269396,2082.289154,-0.0348,0.304196,0.152098,0.532075,0.517721,0.140231,14.023145,883.867659,2378.13319,-0.019814,51.772103,-1228.39671,0.207831,20.783052,2914.808914,0.062527,0.213923,0.182187,0.233737,-1.186645,10.761403,-0.011866,2914.808914,2618.964878,0.319988,0.116549,0.162373,0.097146,21.969697,0.285188,0.107614,0.04952,0.504502,-385.208106,0.170854,0.219697,0.004579,21.969697,0.319988,295.844036,0.173602,0.102819,0.219697,-0.028037,1613.604816,0.233737,0.060607,-1453.61421,0.167323,733.165423,-1613.604816,0.130857,0.417637,0.162744,0.200089,-1522.893377,0.239198,0.070033,0.53235,-225.2175,0.393908,0.262927,0.09807,0.130857,0.417637,-0.023729,0.173602,0.169023,Good
5718.117917,12.91866,0.269979,9017.800119,0.011606,0.258373,0.129187,0.655561,0.649619,0.156424,15.64243,5356.547607,11294.72962,0.010164,64.96191,7.766094,0.054085,5.408512,11294.72962,0.234112,0.162738,0.189181,0.152575,2.723769,6.832455,0.027238,10494.02721,8217.097711,0.282934,0.102768,0.199345,0.052765,15.64243,0.282934,0.068325,0.123751,0.592452,76.12409,0.156423,0.156424,0.007238,2.684742,0.271329,2276.929497,0.095744,0.264467,0.026847,0.005413,84.168539,0.199345,0.14391,84.168539,0.095744,46.381126,83.890184,0.259055,0.212269,0.088506,0.110761,20.588627,0.212269,0.237998,0.591946,76.402445,0.167732,0.210745,0.232585,0.264467,0.166208,0.001524,0.093972,0.086735,Bad
6371.447077,20.972887,0.438307,9351.012366,0.018849,0.419458,0.209729,0.54619,0.544641,0.252459,25.245918,5185.333589,13024.6236,0.018611,54.464058,17.798022,0.185208,18.520772,13024.6236,0.041378,0.206905,0.213665,0.188294,4.273032,11.855807,0.04273,12056.42561,8382.814376,0.438307,0.122086,0.232276,0.127155,25.245918,0.428807,0.118558,0.102016,0.509465,92.024625,0.245025,0.252459,0.010706,14.247741,0.409958,3673.611233,0.259081,0.287013,0.142477,0.005497,109.822647,0.232276,0.166204,105.833015,0.259081,57.599927,109.822647,0.281516,0.295492,0.248375,0.143923,-48.570899,0.295492,0.294092,0.551104,88.034993,0.219848,0.265216,0.288595,0.294092,0.189572,0.030277,0.175793,0.165087,Bad
5813.642825,33.286713,0.663462,9234.652842,-0.002273,0.665734,0.332867,0.558001,0.534964,0.336538,33.653846,3871.284887,10786.41596,-0.001236,53.496366,8.446695,0.289166,28.916633,10786.41596,0.059484,0.326178,0.337598,0.327414,0.367133,18.061027,0.003671,10784.47226,9232.709139,0.665734,0.191661,0.336362,0.165898,33.653846,0.600875,0.18061,0.050333,0.521944,73.652772,0.366532,0.336538,0.006493,28.5495,0.603148,1551.763118,0.34413,0.333835,0.285495,-0.002232,95.975574,0.337598,0.194321,95.975574,0.34413,49.41454,82.099467,0.336067,0.294698,0.337637,0.156658,10.03808,0.294698,0.337057,0.537865,87.528879,0.244909,0.293179,0.339289,0.339289,0.24339,0.001519,0.199153,0.19266,Bad
6387.373487,3.030303,0.089554,7745.666345,0.028948,0.060606,0.030303,0.630714,0.609019,0.095832,9.583207,6734.796709,14940.5741,0.031136,60.901915,69.752442,-0.038671,-3.867086,14940.5741,0.130356,0.053008,0.077925,0.021872,6.552904,6.112842,0.065529,11161.73544,3966.82769,0.089554,0.045977,0.109061,0.014539,13.450292,0.069165,0.061128,0.179152,0.515907,-562.893346,0.040154,0.134503,0.019108,-10.419989,0.040217,7194.907754,0.034625,0.270639,-0.1042,0.002658,600.673492,0.109061,0.152019,-530.92105,0.007785,317.413429,-493.140904,0.267981,0.279759,-0.011323,0.120082,-414.591176,0.279759,0.258327,0.547243,-600.673492,0.06224,0.177741,0.255669,0.270639,-0.039778,0.102017,-0.015518,-0.034625,Bad
7889.208854,30.506993,0.615792,12507.77179,0.005652,0.61014,0.30507,0.553187,0.523607,0.305769,30.576923,6089.177537,15682.3728,0.000741,52.360689,30.167511,0.283719,28.371929,15682.3728,0.047545,0.317023,0.30778,0.316283,0.06993,17.020726,0.000699,14387.70936,11213.10835,0.615792,0.180399,0.308521,0.155819,30.576923,0.57462,0.170207,0.102363,0.513557,117.800078,0.342431,0.305769,0.015008,28.301999,0.568969,3174.601014,0.325571,0.370639,0.28302,0.007107,147.967589,0.317023,0.20753,137.855975,0.325571,74.935897,147.967589,0.363532,0.400201,0.310563,0.195845,6.120264,0.400201,0.354959,0.546968,107.688464,0.276268,0.378402,0.347852,0.370639,0.254469,0.021799,0.197443,0.182435,Bad
20692.32417,46.843434,0.943103,31056.16882,-0.002806,0.945909,0.472946,0.69062,0.671481,0.475753,47.575304,16479.52043,39430.6889,-0.001408,67.035327,-927.620663,0.420346,42.034552,39638.35664,0.340154,0.437967,0.473618,0.439375,0.73187,25.758118,0.002807,39638.35664,31263.83656,0.945909,0.263524,0.47221,0.242368,47.575304,0.835138,0.258864,0.328106,0.664798,14188.05963,0.516031,0.475753,0.003408,41.302682,0.837944,8374.520082,0.4769,0.490199,0.417539,0.038694,38846.67402,0.473618,0.282332,37919.05336,0.4769,18103.79038,13260.43897,0.451505,0.889173,0.473491,0.502276,-40052.11356,0.889173,0.52383,0.675938,38846.67402,0.854791,0.884451,0.485135,0.52383,0.850069,0.004722,0.345143,0.341735,Good
6178.996682,36.363636,0.569465,10800,-0.157808,0.727273,0.363636,0.799702,0.793562,0.2845,28.449967,6500,10500,-0.0794,79.356206,-11795,0.303842,30.384203,10900,0.588532,0.303752,0.366667,0.383152,-7.913669,19.553365,-0.079137,10600,10900,0.760791,0.196345,0.287267,0.194713,38.297872,0.602984,0.195534,0.587124,0.792695,17260,0.389619,0.382979,-0.066876,38.297872,0.760791,-300,0.375341,0.309471,0.382979,-0.06962,19405,0.383152,0.196478,7610,0.292098,8688.896171,5465,0.379091,0.765957,0.358974,0.391067,-11995,0.568999,0.294016,0.796913,19405,0.607684,0.727273,0.363636,0.379091,0.765957,-0.158273,0.308465,0.375341,Bad
19612.94623,56.975524,1.120866,31626.34666,-0.018645,1.13951,0.569755,0.669735,0.64846,0.561538,56.153846,14837.35092,36238.17266,-0.009427,64.845975,41.42705,0.483609,48.360854,36238.17266,0.2827,0.530407,0.573612,0.539834,-0.821678,30.575813,-0.008217,36000.28165,31388.45565,1.13951,0.319024,0.564185,0.290015,56.975524,1.019674,0.305758,0.252833,0.635156,381.751197,0.624717,0.569755,-0.005388,49.182532,1.038319,4611.825997,0.574182,0.571295,0.491825,-0.005253,464.592966,0.573612,0.340807,464.592966,0.568794,245.486117,423.178247,0.576548,0.879456,0.574182,0.474481,99.903523,0.865215,0.603159,0.685489,423.165916,0.756919,0.879456,0.608412,0.608412,0.771161,-0.014241,0.402525,0.407913,Bad
9375.227774,-2.34651,-0.028302,9604.992903,0.018628,-0.04693,-0.023465,0.705824,0.579007,0.012135,1.213528,5070.465181,13969.02656,0.014809,57.900738,-1.956637,0.305466,30.546559,20787.07284,0.231776,0.277444,-0.002321,0.262634,3.560038,14.552903,0.0356,20787.07284,16423.03918,0.239042,0.13433,0.012489,0.07019,30.546559,0.210741,0.145529,0.075692,0.563073,-93.146128,0.108708,0.305466,0.017246,26.986521,0.192112,4364.033657,0.154744,0.19643,0.269865,0.009118,230.641626,0.277444,0.090587,135.53886,-0.063088,94.95434,-95.102765,0.187312,0.676151,-0.080334,0.316068,-133.719464,0.133609,0.075189,0.630451,137.495497,0.676151,0.10379,0.066071,0.19643,0.646332,0.029819,-0.137498,-0.154744,Bad
25603.51538,48.863636,0.977273,39400,0,0.977273,0.488636,0.773997,0.770944,0.488636,48.863636,23000,49900,0,77.094436,105,0.427586,42.758621,49900,0.509137,0.493522,0.503258,0.493522,0,26.566239,0,48000,37500,0.986178,0.287773,0.503258,0.262537,48.863636,0.986178,0.265662,0.541889,0.750805,46490,0.566811,0.488636,0,42.758621,0.986178,10500,0.487142,0.492912,0.427586,0,66944,0.503258,0.283354,66944,0.487142,33782.95676,46595,0.492912,0.977273,0.487142,0.531325,-27910,0.977273,0.488636,0.754613,66839,0.855172,0.977273,0.488636,0.492912,0.855172,0,0.416868,0.416868,Good
10062.28025,18.426573,0.40839,15391.26998,0.039858,0.368531,0.184266,0.682633,0.66275,0.223077,22.307692,10317.43567,21279.1964,0.023485,66.274988,57.549425,0.133266,13.326621,21279.1964,0.276881,0.186016,0.184441,0.16253,3.881119,9.998795,0.038811,18169.36734,12281.44092,0.40839,0.107743,0.207927,0.111637,22.307692,0.385479,0.099988,0.24819,0.630843,116.360051,0.218472,0.223077,0.018632,9.445502,0.34562,5887.926416,0.239049,0.281883,0.094455,0.011933,173.909476,0.207927,0.168954,152.698375,0.239049,81.606848,173.909476,0.26995,0.380572,0.220418,0.173061,32.317718,0.380572,0.313381,0.680443,95.148949,0.234062,0.32246,0.301449,0.313381,0.175951,0.058112,0.137919,0.119288,Bad
14787.11164,32.702703,0.693421,23616.47915,0.039367,0.654054,0.327027,0.673444,0.613698,0.345209,34.520885,11689.98489,26429.80979,0.019022,61.369779,42.383442,0.454545,45.454545,27433.11579,0.288236,0.453987,0.354992,0.434965,1.818182,23.011332,0.018182,27433.11579,24619.78514,0.693421,0.235931,0.374014,0.178396,45.454545,0.671735,0.230113,0.200991,0.605868,6636.780283,0.383162,0.454545,0.026544,43.636364,0.632368,2813.330641,0.369375,0.48648,0.436364,0.02387,10995.30465,0.453987,0.285367,10995.30465,0.369375,5386.341964,6679.163725,0.46261,0.621123,0.342831,0.340667,-4214.125347,0.588178,0.523933,0.62694,10952.92121,0.621123,0.557249,0.500063,0.523933,0.590194,0.030929,0.250766,0.224222,Bad
11174.53813,33.891547,0.662373,16956.94871,-0.015458,0.677831,0.338915,0.588711,0.537844,0.315384,31.538384,7000.614762,20030.87894,-0.012304,53.784383,74.754645,0.362167,36.216746,21455.13924,0.11663,0.361527,0.336451,0.373832,-2.353164,20.35113,-0.023532,21455.13924,18381.20901,0.677831,0.202128,0.324146,0.21725,38.56991,0.623776,0.203511,0.087583,0.532366,186.318743,0.376125,0.385699,0.013327,38.56991,0.639234,3073.930232,0.404131,0.47805,0.385699,0.043103,302.755848,0.373832,0.261557,302.755848,0.404131,145.443381,261.073388,0.434946,0.554279,0.390804,0.309017,-52.329687,0.515344,0.46897,0.592784,228.001203,0.543362,0.52626,0.425867,0.47805,0.554279,-0.010917,0.358798,0.345471,Bad
19460.57111,44.667788,0.878939,31183.54418,-0.014417,0.893356,0.446678,0.73214,0.73418,0.442175,44.217507,18800.87833,40165.81393,-0.00732,73.418012,89.394206,0.256377,25.637652,40165.81393,0.369775,0.448322,0.510896,0.455641,-0.450281,21.667338,-0.004503,34542.93496,25560.66521,0.91069,0.277836,0.503576,0.227339,44.667788,0.896273,0.216673,0.444576,0.668697,8188.407657,0.516703,0.446678,-0.001145,26.087933,0.91069,8982.26975,0.47324,0.494034,0.260879,0.000694,10803.29382,0.510896,0.274649,10803.29382,0.472096,5578.6567,8277.801863,0.49334,0.840154,0.47324,0.398808,-4398.968681,0.840154,0.456596,0.740466,10713.89962,0.423081,0.826027,0.455902,0.494034,0.408954,0.014127,0.247205,0.24835,Bad
19578.74957,34.440559,0.700272,31647.39155,0.011461,0.688811,0.344406,0.71373,0.713201,0.353846,35.384615,18715.81409,38447.55159,0.005837,71.320067,-1854.141463,0.276218,27.621828,38447.55159,0.370236,0.381114,0.36273,0.375277,0.944056,18.198086,0.009441,35346.74933,28546.58929,0.762256,0.214804,0.368567,0.181664,35.384615,0.762256,0.181981,0.425096,0.680455,-12810.15346,0.419677,0.353846,0.007706,26.677772,0.750796,6800.160038,0.350251,0.334502,0.266778,0.004178,14664.29492,0.381114,0.183027,-5809.58968,0.350251,6521.644255,-14664.29492,0.330324,0.707308,0.342545,0.366219,-24292.13514,0.707308,0.302004,0.701559,-3955.448217,0.563221,0.688649,0.297825,0.334502,0.544562,0.018659,0.278404,0.270699,Bad
257.699065,15.20979,0.269396,462.471018,-0.0348,0.304196,0.152098,0.532075,0.517721,0.140231,14.023145,127.72747,263.023008,-0.019814,51.772103,-3.798315,0.207831,20.783052,570.140411,0.062527,0.213923,0.182187,0.233737,-1.186645,10.761403,-0.011866,370.692401,570.140411,0.319988,0.116549,0.162373,0.097146,21.969697,0.285188,0.107614,0.004855,0.504502,4.237958,0.170854,0.219697,0.004579,21.969697,0.319988,-199.44801,0.173602,0.107849,0.219697,-0.027346,5.631087,0.233737,0.064171,1.832772,0.167323,2.408142,0.439644,0.135195,0.090243,0.162744,0.038984,-0.667659,0.031191,0.080187,0.531138,5.631087,0.061638,0.059796,0.107533,0.135195,0.090243,-0.028605,0.173602,0.169023,Bad
6482.463948,31.818182,0.636364,10279.17844,0,0.636364,0.318182,0.829844,0.830029,0.318182,31.818182,6469.133882,12029.62384,0,83.002901,17.504454,0.361702,36.170213,12039.86585,0.658822,0.364341,0.318182,0.364341,0,19.706814,0,12039.86585,10289.42045,0.72835,0.197927,0.318182,0.197308,36.170213,0.72835,0.197068,0.563091,0.829369,127.936844,0.395745,0.361702,0,36.170213,0.72835,1750.445397,0.362443,0.336364,0.361702,0,153.856259,0.364341,0.186877,153.856259,0.318182,81.732178,145.441298,0.336364,0.743001,0.318182,0.424253,50.040674,0.726499,0.309917,0.83843,136.351805,0.741654,0.727845,0.309917,0.336364,0.743001,-0.001347,0.362443,0.362443,Bad
3235.22282,26.415094,0.515074,5600.000007,-0.013228,0.528302,0.264151,0.515623,0.639698,0.258929,25.892857,2900.000004,5800.000007,-0.006263,63.969845,-1813.904602,0.223214,22.321429,5800.000007,0.260844,0.408525,0.430292,0.414788,-0.522237,14.145978,-0.005222,5600.000007,5400.000007,0.528302,0.242242,0.424028,0.285775,26.415094,0.515074,0.14146,0.279397,0.550789,-5881.463834,0.301245,0.264151,-0.007543,22.843666,0.528302,200,0.516523,0.20582,0.228437,-0.008897,7695.368436,0.430292,0.117512,-7693.365942,0.50898,3988.070871,-7695.368436,0.214718,0.528302,0.516523,0.28292,-15786.15367,0.517857,0.191669,0.667006,-5879.461341,0.446429,0.528302,0.200566,0.214718,0.456873,-0.010445,0.471991,0.479533,Bad
14781.08132,16.694701,0.304313,25269.05962,-0.086823,0.391136,0.195402,0.774077,0.743525,0.154377,15.437666,16150.80651,30570.28767,-0.044533,73.641077,-18171.82906,0.081781,8.178138,30570.28767,0.459553,0.145426,0.198007,0.189958,-1.257036,7.784707,-0.041026,24696.47945,19395.25141,0.391136,0.100847,0.153474,0.088848,16.694701,0.265,0.086956,0.45417,0.725102,-21187.01206,0.193365,0.195402,-0.028655,9.435173,0.351823,5301.228043,0.193567,0.17292,0.122807,-0.00431,39358.84112,0.198007,0.131064,-38343.50602,0.164913,18722.48011,-39358.84112,0.177229,0.531781,0.193567,0.239243,-25031.85611,0.477213,0.259803,0.761499,-20171.67696,0.167816,0.531781,0.264113,0.264113,0.222384,-0.054568,-0.004288,0.024367,Bad
14276.81974,14.814189,0.309759,22180.97905,0.013475,0.296284,0.148142,0.719943,0.641447,0.152761,15.276146,12322.84511,23985.07769,0.005691,64.144678,-2127.491838,0.32031,32.031012,27022.38439,0.33553,0.319437,0.168005,0.313746,0.461957,15.155722,0.00462,27022.38439,25218.28575,0.438547,0.152792,0.173695,0.064688,32.031012,0.438547,0.151557,0.27555,0.635263,-81258.933,0.218615,0.32031,0.01263,31.569056,0.425072,1804.09864,0.140341,0.197513,0.315691,0.010399,83386.42484,0.319437,0.098106,-32971.81619,0.140341,38881.21015,-83386.42484,0.187114,0.609122,0.127712,0.288274,-80552.65069,0.296264,0.143817,0.679698,-30844.32436,0.609122,0.286004,0.133418,0.197513,0.598862,0.01026,0.07677,0.06414,Bad
6356.099433,50,1,10600,0,1,0.5,0.740327,0.741071,0.5,50,5400,11200,0,74.107143,6,0.535714,53.571429,11400,0.479381,0.541935,0.506747,0.541935,0,29.934026,0,11400,10800,1.082474,0.303069,0.506747,0.30026,53.571429,1.082474,0.29934,0.482143,0.737829,14042,0.602101,0.535714,0,53.571429,1.082474,600,0.53869,0.541026,0.535714,0,16194,0.541935,0.300985,16194,0.5,8772.240307,14048,0.541026,1.071429,0.5,0.598681,-7450,1,0.5,0.739744,16188,1.071429,1,0.5,0.541026,1.071429,0,0.53869,0.53869,Bad
7288.300592,47.727273,0.954545,11795.88896,0,0.954545,0.477273,0.77512,0.774299,0.477273,47.727273,6610.116785,13653.0445,0,77.429884,18.571555,0.425532,42.553191,13653.0445,0.548886,0.425725,0.479502,0.425725,0,26.147187,0,13309.85326,11452.69772,0.954545,0.262237,0.479502,0.260609,47.727273,0.84991,0.261472,0.533684,0.773693,2562.052994,0.52265,0.477273,0,42.553191,0.84991,1857.155547,0.476842,0.401412,0.425532,0,2787.82945,0.479502,0.241815,2787.82945,0.476842,1546.711558,2580.62455,0.401412,0.95966,0.476842,0.53369,-1208.605088,0.957057,0.434917,0.790918,2769.257894,0.886389,0.95966,0.434917,0.434917,0.888992,-0.002604,0.42268,0.42268,Bad
6115.726575,15.365854,0.273919,7466.292956,-0.033398,0.307317,0.153659,0.405992,0.491881,0.123077,12.307692,3033.667654,8876.362975,-0.025858,49.188123,7.255997,0.432287,43.228745,12859.14872,0.145309,0.462767,0.315512,0.488625,-3.058161,21.142876,-0.030582,12859.14872,11449.0787,0.307317,0.23576,0.289654,0.315768,46.286906,0.273919,0.211429,0.018728,0.441347,56.22301,0.168341,0.462869,0.012424,46.286906,0.307317,1410.070019,0.638595,0.251897,0.462869,0.003207,124.825253,0.488625,0.123588,124.825253,0.424996,58.030521,63.479007,0.24869,0.446461,0.412571,0.208756,8.090592,0.179323,0.158536,0.604472,117.569256,0.435346,0.190438,0.15533,0.251897,0.446461,-0.011115,0.638595,0.626171,Good
19110.2478,38.257576,0.787406,27857.34957,0.022254,0.765152,0.382576,0.701122,0.682209,0.397591,39.759118,15641.96083,36662.91511,0.011046,68.220866,1147.962851,0.403469,40.346892,37156.91661,0.360352,0.42263,0.38317,0.411584,1.501542,22.700702,0.015015,37156.91661,28351.35108,0.807644,0.232947,0.394216,0.208379,40.346892,0.807644,0.227007,0.329533,0.675284,9900.689238,0.454193,0.403469,0.017342,38.84535,0.78539,8805.565533,0.39998,0.480136,0.388454,0.018509,27167.99386,0.42263,0.265532,27167.99386,0.39998,12571.09536,11048.65209,0.461626,0.783731,0.382638,0.438854,-29905.37543,0.76595,0.457262,0.673089,26020.031,0.783731,0.735694,0.438753,0.480136,0.753475,0.030256,0.332442,0.3151,Good
12917.21012,15.702271,0.308776,19959.11892,-0.005269,0.314045,0.157023,0.765664,0.732353,0.162135,16.213528,13920.35941,26852.1868,-0.002464,73.235302,49.809384,0.172571,17.257085,26852.1868,0.439819,0.230379,0.156834,0.232843,0.511257,9.526367,0.005113,23446.19773,16553.12985,0.418969,0.11601,0.15437,0.076061,17.257085,0.4137,0.095264,0.403064,0.713971,89.985556,0.214415,0.172571,0.004746,16.745828,0.418969,6893.067884,0.163029,0.148983,0.167458,0.000065,140.043393,0.232843,0.085183,140.043393,0.163029,69.447456,139.794939,0.148918,0.307135,0.158283,0.151879,20.523972,0.307135,0.146136,0.757834,90.234009,0.228709,0.284602,0.146071,0.148983,0.206177,0.022532,0.042374,0.037628,Bad
6415.346184,50,1,10600,0,1,0.5,0.733671,0.732143,0.5,50,5350,11200,0,73.214286,6,0.571429,57.142857,11600,0.468593,0.574359,0.506747,0.574359,0,31.066639,0,11600,11000,1.125628,0.313307,0.506747,0.308684,57.142857,1.125628,0.310666,0.464286,0.729724,14042,0.615756,0.571429,0,57.142857,1.125628,600,0.565317,0.564103,0.571429,0,17268,0.574359,0.308293,17268,0.5,9133.514165,14048,0.564103,1.142857,0.5,0.621333,-7718.5,1,0.5,0.733974,17262,1.142857,1,0.5,0.564103,1.142857,0,0.565317,0.565317,Bad
668.331255,1.835664,-0.016969,800,-0.053682,0.036713,0.018357,0.572577,0.501562,-0.051736,-5.173587,100,-500,-0.057823,50.156195,-20381,0.062483,6.248324,1500,0.067323,0.115789,0.081304,0.173612,-7.009252,5.9479,-0.070093,200,1500,0.094857,0.072211,0.023482,0.014664,13.257576,0.041175,0.059479,0.003124,0.461453,-28936,0.039361,0.132576,0.000911,13.257576,0.094857,-1300,0.032587,0.022882,0.132576,-0.022398,49317,0.173612,0.018605,-41806,-0.026504,22263.6309,-49317,0.04528,0.265152,-0.027415,0.118958,-34303,-0.103472,-0.004041,0.53531,-21425,0.124966,0.036713,0.018357,0.04528,0.265152,-0.140185,0.006083,0.005172,Good
19660.36548,31.255631,0.622427,32083.89913,-0.002686,0.625113,0.312556,0.718836,0.65953,0.310918,31.091764,16313.09443,33683.46782,-0.001447,65.953036,-2012.356707,0.404378,40.437823,35911.08491,0.364894,0.405367,0.338707,0.406814,-0.163867,21.044997,-0.001639,35911.08491,34311.51623,0.629294,0.216589,0.33726,0.150198,40.60169,0.626608,0.21045,0.320875,0.65264,-12794.21942,0.361346,0.406017,-0.000068,40.60169,0.629294,1599.568682,0.307036,0.227939,0.406017,-0.001549,14806.57613,0.406814,0.149519,-4163.513947,0.306969,6596.80115,-14806.57613,0.229488,0.803171,0.307036,0.416569,-17679.50567,0.616284,0.282644,0.716379,-2151.15724,0.799979,0.619475,0.284193,0.284193,0.803171,-0.003192,0.182669,0.182737,Bad
22240.23752,47.184685,0.939947,37006.0153,-0.003747,0.943694,0.471847,0.744963,0.706979,0.470035,47.003525,18453.95172,39049.99481,-0.001877,70.697875,20.429384,0.529948,52.994831,39971.1579,0.434575,0.545108,0.472219,0.546985,-0.181159,29.022682,-0.001812,39971.1579,37927.1784,0.980925,0.29526,0.470343,0.248422,53.175991,0.977178,0.290227,0.349318,0.70306,379.589901,0.554718,0.53176,-0.001629,53.175991,0.980925,2043.979502,0.472014,0.576703,0.53176,0.000254,419.36773,0.546985,0.325745,419.36773,0.470385,230.925085,400.019285,0.576449,0.852699,0.472014,0.479911,175.073247,0.809784,0.551399,0.711238,398.938346,0.852699,0.808651,0.551145,0.576703,0.851566,0.001133,0.378721,0.38035,Bad
21053.06459,39.423077,0.804477,33335.48641,0.016016,0.788462,0.394231,0.709278,0.694085,0.405769,40.576923,18553.3384,40535.5387,0.008099,69.408478,-1184.100265,0.352507,35.250705,40535.5387,0.363857,0.403804,0.401091,0.395705,1.153846,21.670974,0.011538,38840.33652,31640.28423,0.804477,0.232387,0.409191,0.204459,40.576923,0.788143,0.21671,0.390372,0.67768,-8165.628954,0.455222,0.405769,0.009739,34.096859,0.772127,7200.052285,0.406802,0.388035,0.340969,0.006696,19046.25101,0.409191,0.217382,9696.521788,0.406802,7803.135986,-9349.729219,0.381338,0.805546,0.397064,0.430704,-32238.2847,0.805546,0.371262,0.686143,10880.62205,0.701979,0.782459,0.364566,0.388035,0.678892,0.023087,0.292307,0.282568,Bad
20985.46722,45.172414,0.910841,33267.66841,0.007393,0.903448,0.451724,0.70777,0.725176,0.459416,45.941645,19733.66516,42658.90596,0.003696,72.517625,80.832593,0.262955,26.295547,42658.90596,0.338349,0.478964,0.544439,0.475268,0.769231,22.137433,0.007692,37885.03854,28493.80099,0.957939,0.296781,0.548135,0.25149,45.941645,0.957939,0.221374,0.455358,0.645992,30275.6123,0.537689,0.459416,0.008019,25.526316,0.950547,9391.237546,0.529954,0.516705,0.255263,0.000781,45341.03295,0.548135,0.293395,45341.03295,0.529954,22669.66745,30356.4449,0.515924,0.887986,0.521934,0.431198,-18608.71278,0.887986,0.500155,0.723747,45260.20035,0.526846,0.876751,0.499374,0.516705,0.515612,0.011235,0.263368,0.255349,Bad
5544.59196,3.426573,0.082941,5600,0.014409,0.068531,0.034266,0.757096,0.623624,0.096154,9.615385,7675,13200,0.028287,62.362382,-2068,-0.114076,-11.407571,13200,0.122603,0.015012,0.071,-0.013275,6.188811,9.238635,0.061888,4500,-3100,0.082941,0.043972,0.099287,0.040467,21.022956,0.051693,0.092386,0.247248,0.477174,-150024,0.037441,0.21023,-0.005667,-17.596383,0.037283,7600,0.088439,0.032751,-0.175964,-0.001515,152179,0.099287,0.019356,-152179,-0.03524,87242.58402,-152092,0.034266,0.420459,-0.029573,0.184773,-126955.25,0.192308,0.032751,0.555216,-150111,-0.228151,0.068531,0.034266,0.034266,-0.351928,0.123776,-0.088439,-0.082771,Bad
1406.535499,15.20979,0.269396,2010.452113,-0.0348,0.304196,0.152098,0.532075,0.517721,0.140231,14.023145,864.689509,2305.969439,-0.019814,51.772103,-280.84263,0.207831,20.783052,2794.54802,0.062527,0.213923,0.182187,0.233737,-1.186645,10.761403,-0.011866,2794.54802,2499.030695,0.319988,0.116549,0.162373,0.097146,21.969697,0.285188,0.107614,0.050593,0.504502,-295.062994,0.170854,0.219697,0.004579,21.969697,0.319988,295.517326,0.173602,0.106038,0.219697,-0.027608,575.905624,0.233737,0.063251,-501.782431,0.167323,258.794689,-575.905624,0.133646,0.39399,0.162744,0.189643,-413.848977,0.231391,0.078375,0.530298,-220.939801,0.371918,0.253464,0.105983,0.133646,0.39399,-0.022073,0.173602,0.169023,Good
