@relation 'AlgoSelection-TrainSet (1)-weka.filters.unsupervised.attribute.Remove-R41-48-weka.filters.unsupervised.attribute.Remove-R32,40-48-weka.filters.unsupervised.attribute.Remove-R47-54'

@attribute Kappa_tr_vs_tr-x1 numeric
@attribute Kappa_tr_vs_te numeric
@attribute Kappa_tr_vs_te-x1 numeric
@attribute Kappa_tr-x1_vs_te numeric
@attribute Kappa_tr-x1_vs_te-x1 numeric
@attribute Kappa_StDev numeric
@attribute Kappa_Range numeric
@attribute Kappa_Avg numeric
@attribute PercCorrect_tr_vs_tr-x1 numeric
@attribute PercCorrect_tr_vs_te numeric
@attribute PercCorrect_tr_vs_te-x1 numeric
@attribute PercCorrect_tr-x1_vs_te numeric
@attribute PercCorrect_tr-x1_vs_te-x1 numeric
@attribute PercCorrect_StDev numeric
@attribute PercCorrect_Range numeric
@attribute PercCorrect_Avg numeric
@attribute Weighted_AreaUnderROC_tr_vs_tr-x1 numeric
@attribute Weighted_AreaUnderROC_tr_vs_te numeric
@attribute Weighted_AreaUnderROC_tr_vs_te-x1 numeric
@attribute Weighted_AreaUnderROC_tr-x1_vs_te numeric
@attribute Weighted_AreaUnderROC_tr-x1_vs_te-x1 numeric
@attribute Weighted_AreaUnderROC_StDev numeric
@attribute Weighted_AreaUnderROC_Range numeric
@attribute Weighted_AreaUnderROC_Avg numeric
@attribute IR_Recall_tr_vs_tr-x1 numeric
@attribute IR_Recall_tr_vs_te numeric
@attribute IR_Recall_tr_vs_te-x1 numeric
@attribute IR_Recall_tr-x1_vs_te numeric
@attribute IR_Recall_tr-x1_vs_te-x1 numeric
@attribute IR_Recall_StDev numeric
@attribute IR_Recall_Range numeric
@attribute IR_Precision_tr_vs_tr-x1 numeric
@attribute IR_Precision_tr_vs_te numeric
@attribute IR_Precision_tr_vs_te-x1 numeric
@attribute IR_Precision_tr-x1_vs_te numeric
@attribute IR_Precision_tr-x1_vs_te-x1 numeric
@attribute IR_Precision_StDev numeric
@attribute IR_Precision_Range numeric
@attribute SF_Entropy_Gain_tr_vs_tr-x1 numeric
@attribute SF_Entropy_Gain_tr_vs_te numeric
@attribute SF_Entropy_Gain_tr_vs_te-x1 numeric
@attribute SF_Entropy_Gain_tr-x1_vs_te numeric
@attribute SF_Entropy_Gain_tr-x1_vs_te-x1 numeric
@attribute SF_Entropy_Gain_StDev numeric
@attribute SF_Entropy_Gain_Range numeric
@attribute SF_Entropy_Gain_Avg numeric
@attribute KB_Mean_Information_tr_vs_tr-x1 numeric
@attribute KB_Mean_Information_tr_vs_te numeric
@attribute KB_Mean_Information_tr_vs_te-x1 numeric
@attribute KB_Mean_Information_tr-x1_vs_te numeric
@attribute KB_Mean_Information_tr-x1_vs_te-x1 numeric
@attribute KB_Mean_Information_StDev numeric
@attribute KB_Mean_Information_Range numeric
@attribute KB_Mean_Information_Avg numeric
@attribute KB_Relative_Information_tr_vs_tr-x1 numeric
@attribute KB_Relative_Information_tr_vs_te numeric
@attribute KB_Relative_Information_tr_vs_te-x1 numeric
@attribute KB_Relative_Information_tr-x1_vs_te numeric
@attribute KB_Relative_Information_tr-x1_vs_te-x1 numeric
@attribute KB_Relative_Information_StDev numeric
@attribute KB_Relative_Information_Range numeric
@attribute KB_Relative_Information_Avg numeric
@attribute Unweighted_Macro_F_tr_vs_tr-x1 numeric
@attribute Unweighted_Macro_F_tr_vs_te numeric
@attribute Unweighted_Macro_F_tr_vs_te-x1 numeric
@attribute Unweighted_Macro_F_tr-x1_vs_te numeric
@attribute Unweighted_Macro_F_tr-x1_vs_te-x1 numeric
@attribute Unweighted_Macro_F_StDev numeric
@attribute Unweighted_Macro_F_Range numeric
@attribute Unweighted_Macro_F_Avg numeric
@attribute TargetLabel {Bad,Good}

@data
0.018892,0.129462,0.150968,0.11057,0.132075,0.076399,0.150968,0.076137,1.431941,4.464286,8.035714,3.032345,6.603774,3.560349,8.035714,54.552729,0.003681,0.155393,0.167424,0.151712,0.163744,0.09227,0.167424,0.514794,0.014319,0.044643,0.080357,0.030323,0.066038,0.035603,0.080357,0.01027,0.056424,0.078746,0.046154,0.068475,0.037425,0.078746,0.954942,3.202,3.699259,2.247058,2.744317,1.771935,3.699259,0.42583,0.006671,0.03793,0.056796,0.031259,0.050125,0.0267,0.056796,0.01596,95.498659,453.205893,502.931805,357.707235,407.433146,252.303534,502.931805,199.75922,0.010552,0.121712,0.14076,0.11116,0.130208,0.073264,0.14076,0.504437,Bad
-0.0439,0.188361,0.192114,0.232262,0.236014,0.12382,0.236014,0.031047,2.222446,8.66184,14.023145,6.439394,11.800699,6.364493,14.023145,53.950134,-0.025033,0.089128,0.092974,0.114161,0.118007,0.060682,0.118007,0.515245,0.022224,0.086618,0.140231,0.064394,0.118007,0.063645,0.140231,-0.019931,0.09823,0.131951,0.118162,0.151882,0.073951,0.151882,6.140319,5.191972,7.035179,-0.948348,0.89486,3.152398,7.035179,0.247809,0.045888,0.045525,0.10597,-0.000363,0.060081,0.043466,0.10597,0.037042,619.784237,841.332809,1027.091616,221.548572,407.30738,446.876194,1027.091616,354.126028,-0.003162,0.096448,0.119743,0.09961,0.122906,0.064045,0.122906,0.497736,Bad
0.009187,0.322206,0.339257,0.313019,0.33007,0.188462,0.339257,0.036979,1.188811,17.506041,17.692308,16.31723,16.503497,9.829991,17.692308,51.864748,0.002618,0.179493,0.159828,0.176876,0.15721,0.097535,0.179493,0.515356,0.011888,0.17506,0.176923,0.163172,0.165035,0.0983,0.176923,0.013543,0.068352,0.17939,0.054809,0.165847,0.081586,0.17939,26.949665,23.739243,34.738783,-3.210421,7.789119,14.968262,34.738783,3.406958,0.042279,0.057489,0.128224,0.01521,0.085945,0.05335,0.128224,0.047555,2696.671595,4537.799986,5682.89749,1841.128391,2986.225895,2479.541917,5682.89749,2207.37216,0.005073,0.194958,0.169979,0.189884,0.164906,0.104404,0.194958,0.509697,Good
0.0147,0.543254,0.529851,0.528555,0.515152,0.305643,0.543254,0.030627,1.274723,19.461766,27.032299,18.187043,25.757576,13.424681,27.032299,53.726466,0.011851,0.279215,0.269427,0.267364,0.257576,0.155085,0.279215,0.515667,0.012747,0.194618,0.270323,0.18187,0.257576,0.134247,0.270323,0.025436,0.194299,0.312638,0.168863,0.287202,0.14752,0.312638,38.185543,55.379133,71.141485,17.19359,32.955942,30.572673,71.141485,8.814815,0.056235,0.091246,0.232086,0.035011,0.175851,0.098884,0.232086,0.059613,3849.205907,6823.424086,8423.389555,2974.218179,4574.183648,3704.254461,8423.389555,2966.670691,0.005731,0.270533,0.296709,0.264802,0.290978,0.162463,0.296709,0.506407,Good
0.0147,0.543254,0.529851,0.528555,0.515152,0.305643,0.543254,0.030627,1.274723,19.461766,27.032299,18.187043,25.757576,13.424681,27.032299,53.726466,0.011851,0.279215,0.269427,0.267364,0.257576,0.155085,0.279215,0.515667,0.012747,0.194618,0.270323,0.18187,0.257576,0.134247,0.270323,0.025436,0.194299,0.312638,0.168863,0.287202,0.14752,0.312638,38.185543,55.379133,71.141485,17.19359,32.955942,30.572673,71.141485,8.814815,0.056235,0.091246,0.232086,0.035011,0.175851,0.098884,0.232086,0.059613,3849.205907,6823.424086,8423.389555,2974.218179,4574.183648,3704.254461,8423.389555,2966.670691,0.005731,0.270533,0.296709,0.264802,0.290978,0.162463,0.296709,0.506407,Good
0.0147,0.543254,0.529851,0.528555,0.515152,0.305643,0.543254,0.030627,1.274723,19.461766,27.032299,18.187043,25.757576,13.424681,27.032299,53.726466,0.011851,0.279215,0.269427,0.267364,0.257576,0.155085,0.279215,0.515667,0.012747,0.194618,0.270323,0.18187,0.257576,0.134247,0.270323,0.025436,0.194299,0.312638,0.168863,0.287202,0.14752,0.312638,38.185543,55.379133,71.141485,17.19359,32.955942,30.572673,71.141485,8.814815,0.056235,0.091246,0.232086,0.035011,0.175851,0.098884,0.232086,0.059613,3849.205907,6823.424086,8423.389555,2974.218179,4574.183648,3704.254461,8423.389555,2966.670691,0.005731,0.270533,0.296709,0.264802,0.290978,0.162463,0.296709,0.506407,Good
0.021003,0.139339,0.134211,0.118336,0.113208,0.073436,0.139339,0.060572,2.375337,8.035714,8.035714,5.660377,5.660377,4.070907,8.035714,53.424023,0.015507,0.107046,0.109216,0.091539,0.093709,0.058304,0.109216,0.515771,0.023753,0.080357,0.080357,0.056604,0.056604,0.040709,0.080357,0.014276,0.095069,0.095069,0.080793,0.080793,0.0511,0.095069,1.246238,1.755825,1.925139,0.509587,0.678901,0.870414,1.925139,0.384077,0.010135,0.025775,0.032184,0.01564,0.022049,0.014648,0.032184,0.011631,124.623793,312.863118,330.102718,188.239325,205.478925,158.202155,330.102718,129.028039,0.01421,0.037505,0.035682,0.023295,0.021472,0.018002,0.037505,0.513092,Bad
-0.014067,0.427931,0.403415,0.441998,0.417483,0.244323,0.441998,0.045249,-1.835664,25.74406,19.038462,27.579724,20.874126,13.753559,27.579724,50.60944,-0.002904,0.403233,0.367253,0.406137,0.370157,0.223744,0.406137,0.515779,-0.018357,0.257441,0.190385,0.275797,0.208741,0.137536,0.275797,0.009945,0.157001,0.226486,0.147056,0.216541,0.111575,0.226486,-3.959528,92.79298,65.572331,96.752507,69.531858,48.185956,96.752507,4.304778,-0.019454,0.272366,0.23514,0.29182,0.254593,0.153083,0.29182,0.014861,239.034345,9705.338834,8139.400582,9466.304489,7900.366237,5123.308266,9705.338834,2596.492015,-0.013314,0.267598,0.190212,0.280913,0.203526,0.139729,0.280913,0.502165,Bad
0.012209,0.654151,0.628371,0.641942,0.616162,0.366893,0.654151,0.031961,2.888163,21.784018,33.696244,18.895855,30.808081,15.985447,33.696244,55.467774,0.00774,0.518669,0.506732,0.510929,0.498992,0.293831,0.518669,0.516009,0.028882,0.21784,0.336962,0.188959,0.308081,0.159854,0.336962,0.010809,0.247312,0.424414,0.236503,0.413605,0.204078,0.424414,27.929331,117.383425,120.017565,89.454094,92.088234,61.544258,120.017565,22.807348,0.020961,0.242796,0.343348,0.221835,0.322386,0.168456,0.343348,0.064112,3096.905925,11206.1844,11937.66268,8109.278472,8840.75676,5931.073704,11937.66268,4255.836589,0.010444,0.32881,0.384447,0.318366,0.374003,0.204197,0.384447,0.495476,Good
-0.007927,0.027172,0.048677,0.035098,0.056604,0.025931,0.056604,0.031697,0.74124,0,3.571429,-0.74124,2.830189,1.698505,3.571429,52.493261,-0.001364,0.105127,0.119131,0.106491,0.120495,0.065384,0.120495,0.51607,0.007412,0,0.035714,-0.007412,0.028302,0.016985,0.035714,-0.005207,0.008073,0.030395,0.013281,0.035602,0.015701,0.035602,0.825016,1.557514,2.011406,0.732498,1.18639,0.880452,2.011406,0.316515,0.006426,0.008953,0.02524,0.002527,0.018814,0.01074,0.02524,0.014009,82.609516,228.036778,273.425996,145.427262,190.81648,126.8881,273.425996,124.608075,0.001948,0.053782,0.072829,0.051834,0.070881,0.036826,0.072829,0.472622,Bad
0.021003,0.119135,0.134211,0.098132,0.113208,0.067897,0.134211,0.065623,2.375337,8.035714,8.035714,5.660377,5.660377,4.070907,8.035714,53.424023,0.01611,0.108006,0.110175,0.091895,0.094065,0.058709,0.110175,0.516099,0.023753,0.080357,0.080357,0.056604,0.056604,0.040709,0.080357,0.014276,0.084374,0.095069,0.070097,0.080793,0.048232,0.095069,1.25749,1.794155,1.933669,0.536665,0.676179,0.880532,1.933669,0.358567,0.010278,0.026667,0.032168,0.016389,0.02189,0.014803,0.032168,0.01073,125.748974,309.93201,324.503,184.183035,198.754026,155.673729,324.503,123.641693,0.01421,0.037505,0.041688,0.023295,0.027478,0.01971,0.041688,0.51159,Bad
0.021003,0.119135,0.134211,0.098132,0.113208,0.067897,0.134211,0.065623,2.375337,8.035714,8.035714,5.660377,5.660377,4.070907,8.035714,53.424023,0.017637,0.110244,0.112414,0.092607,0.094777,0.059627,0.112414,0.516837,0.023753,0.080357,0.080357,0.056604,0.056604,0.040709,0.080357,0.014276,0.084374,0.095069,0.070097,0.080793,0.048232,0.095069,1.331587,1.817827,1.892954,0.48624,0.561367,0.876456,1.892954,0.307507,0.010974,0.027777,0.031176,0.016804,0.020202,0.014623,0.031176,0.010581,133.158644,313.499362,322.39188,180.340718,189.233236,155.016308,322.39188,122.034845,0.01421,0.037505,0.041688,0.023295,0.027478,0.01971,0.041688,0.51159,Bad
0.023335,0.412066,0.371819,0.388731,0.348485,0.220372,0.412066,0.079105,3.588278,10.604997,21.01252,7.016719,17.424242,9.255732,21.01252,57.665617,0.013943,0.32962,0.33957,0.315677,0.325627,0.189283,0.33957,0.517185,0.035883,0.10605,0.210125,0.070167,0.174242,0.092557,0.210125,0.021015,0.138995,0.234594,0.11798,0.213579,0.109343,0.234594,30.839068,61.085214,73.390227,30.246146,42.551159,32.844864,73.390227,15.357303,0.040029,0.107492,0.224858,0.067463,0.184829,0.098406,0.224858,0.058395,3175.793792,6951.672264,8235.275032,3775.878472,5059.481241,3738.698671,8235.275032,2998.946602,0.016231,0.209832,0.246144,0.193601,0.229912,0.127978,0.246144,0.521195,Good
0.015996,0.177548,0.159003,0.161552,0.143007,0.093075,0.177548,0.032405,2.465035,6.383407,9.615385,3.918372,7.15035,4.24467,9.615385,53.076351,0.003495,0.161667,0.14678,0.158172,0.143284,0.088253,0.161667,0.517204,0.02465,0.063834,0.096154,0.039184,0.071503,0.042447,0.096154,0.016452,-0.007576,0.091538,-0.024028,0.075085,0.045411,0.099113,23.036621,21.424368,32.693479,-1.612253,9.656858,13.788281,32.693479,4.927001,0.036667,0.041583,0.112774,0.004916,0.076107,0.047149,0.112774,0.038988,2307.304208,3648.110838,4781.401399,1340.80663,2474.097192,2055.428414,4781.401399,1826.482248,0.01219,0.099516,0.085532,0.087326,0.073342,0.050471,0.099516,0.509986,Good
0.013686,0.320768,0.248136,0.307081,0.23445,0.163093,0.320768,0.15512,3.083313,7.203461,14.805801,4.120149,11.722488,6.408304,14.805801,61.164236,-0.001514,0.438127,0.419813,0.439641,0.421327,0.248216,0.439641,0.517341,0.030833,0.072035,0.148058,0.041201,0.117225,0.064083,0.148058,0.011004,0.123148,0.110335,0.112144,0.099331,0.064593,0.123148,10.949179,93.129733,94.54569,82.180554,83.596511,51.215187,94.54569,20.975781,0.000373,0.207557,0.263928,0.207184,0.263555,0.137932,0.263928,0.093886,2155.295469,10921.63077,11588.7304,8766.335305,9433.434927,5947.754062,11588.7304,4828.635589,0.012241,0.176187,0.196102,0.163946,0.183861,0.104374,0.196102,0.551893,Bad
0.018344,0.631566,0.581476,0.613221,0.563131,0.345566,0.631566,0.069084,3.328192,19.533347,31.484758,16.205155,28.156566,14.668998,31.484758,57.670911,0.013049,0.455158,0.491722,0.442109,0.478672,0.270039,0.491722,0.517494,0.033282,0.195333,0.314848,0.162052,0.281566,0.14669,0.314848,0.012219,0.245324,0.41079,0.233106,0.398571,0.197834,0.41079,50.235822,129.78363,136.717797,79.547808,86.481975,65.773762,136.717797,9.448831,0.058163,0.280134,0.44697,0.221971,0.388807,0.206138,0.44697,0.082314,5228.876952,13981.19454,15440.78942,8752.317591,10211.91247,7327.172999,15440.78942,5296.688134,0.01379,0.321308,0.373899,0.307518,0.360109,0.197956,0.373899,0.509049,Good
0.005049,0.084313,0.099389,0.079264,0.09434,0.05198,0.099389,0.052201,0.640162,5.357143,5.357143,4.716981,4.716981,2.919869,5.357143,52.518531,-0.011742,0.07566,0.113136,0.087402,0.124878,0.060069,0.124878,0.518576,0.006402,0.053571,0.053571,0.04717,0.04717,0.029199,0.053571,0.003303,0.040877,0.051572,0.037574,0.04827,0.026137,0.051572,0.162372,0.787803,0.795753,0.625431,0.633381,0.415594,0.795753,0.455324,0.000904,0.006976,0.006915,0.006072,0.006011,0.003767,0.006976,0.008177,16.710427,119.290317,120.111009,102.57989,103.400582,64.647158,120.111009,68.981521,0.003811,0.050951,0.055134,0.04714,0.051322,0.029614,0.055134,0.520913,Bad
0.021948,0.613643,0.567402,0.591696,0.545455,0.335255,0.613643,0.084836,3.474868,19.242894,30.747596,15.768025,27.272727,14.296179,30.747596,58.290347,0.012422,0.452099,0.492038,0.439677,0.479616,0.269505,0.492038,0.518653,0.034749,0.192429,0.307476,0.15768,0.272727,0.142962,0.307476,0.014351,0.236574,0.381862,0.222223,0.367511,0.184289,0.381862,51.134807,133.680688,140.507109,82.545881,89.372303,67.746693,140.507109,8.648419,0.058622,0.291471,0.458436,0.232849,0.399813,0.212231,0.458436,0.082749,5312.689277,14368.09411,15799.81655,9055.404831,10487.12727,7518.482907,15799.81655,5402.38507,0.015329,0.31112,0.35927,0.29579,0.34394,0.190221,0.35927,0.519225,Good
-0.02021,0.789303,0.929285,0.809513,0.949495,0.505258,0.949495,0.050145,-0.296377,49.623512,47.178371,49.919889,47.474747,28.047883,49.919889,50.324722,-0.003997,0.484057,0.504063,0.488054,0.50806,0.286521,0.50806,0.520429,-0.002964,0.496235,0.471784,0.499199,0.474747,0.280479,0.499199,0.002565,0.410631,0.490096,0.408066,0.487531,0.261301,0.490096,48.021226,204.370358,196.875911,156.349132,148.854685,103.879875,204.370358,9.115397,0.038358,0.521657,0.598776,0.483298,0.560417,0.314341,0.598776,0.050638,5092.516884,19679.9695,19325.08842,14587.45261,14232.57154,10009.07828,19679.9695,6026.423111,-0.010433,0.488806,0.473726,0.499239,0.484159,0.28097,0.499239,0.498914,Good
0.001464,0.307963,0.271002,0.306499,0.269537,0.167393,0.307963,0.143438,1.927243,7.216983,15.404117,5.28974,13.476874,6.890347,15.404117,60.144224,-0.004056,0.394153,0.381996,0.398209,0.386051,0.225287,0.398209,0.520613,0.019272,0.07217,0.154041,0.052897,0.134769,0.068903,0.154041,0.008059,0.112639,0.143985,0.10458,0.135926,0.072961,0.143985,12.978123,85.71028,89.023695,72.732157,76.045573,47.013984,89.023695,21.550045,0.000278,0.18688,0.24894,0.186602,0.248662,0.128258,0.24894,0.094029,2062.474267,10261.93185,11061.60669,8199.457585,8999.132427,5633.050957,11061.60669,4692.003463,0.004408,0.164204,0.18941,0.159796,0.185002,0.101347,0.18941,0.554264,Bad
0.012374,0.13071,0.125581,0.118336,0.113208,0.070625,0.13071,0.058415,2.375337,8.035714,8.035714,5.660377,5.660377,4.070907,8.035714,53.424023,0.013087,0.085894,0.108576,0.072806,0.095489,0.053441,0.108576,0.521184,0.023753,0.080357,0.080357,0.056604,0.056604,0.040709,0.080357,0.010208,0.133655,0.133655,0.123447,0.123447,0.074336,0.133655,1.694432,3.803874,3.94733,2.109442,2.252898,1.88122,3.94733,0.6418,0.012724,0.052634,0.058312,0.03991,0.045588,0.028919,0.058312,0.026697,169.44317,631.335496,647.094223,461.892326,477.651053,327.588387,647.094223,283.313027,0.012387,0.002136,0.000313,-0.010251,-0.012074,0.005862,0.012387,0.495863,Bad
-0.043718,0.801148,0.94113,0.844867,0.984848,0.519037,0.984848,0.061945,-2.862457,48.825108,46.379967,51.687565,49.242424,28.351346,51.687565,50.56704,-0.003975,0.473935,0.488449,0.47791,0.492424,0.279031,0.492424,0.521574,-0.028625,0.488251,0.4638,0.516876,0.492424,0.283513,0.516876,0.002771,0.442551,0.522016,0.43978,0.519245,0.279538,0.522016,39.553538,177.52593,172.513481,137.972392,132.959943,91.095505,177.52593,22.41485,0.025042,0.465602,0.543349,0.44056,0.518306,0.285981,0.543349,0.045632,4185.03919,17578.27093,17342.04762,13393.23173,13157.00843,9036.030222,17578.27093,5460.586838,-0.026016,0.48793,0.47285,0.513946,0.498866,0.285128,0.513946,0.502372,Good
-0.043718,0.801148,0.94113,0.844867,0.984848,0.519037,0.984848,0.061945,-2.862457,48.825108,46.379967,51.687565,49.242424,28.351346,51.687565,50.56704,-0.003975,0.473935,0.488449,0.47791,0.492424,0.279031,0.492424,0.521574,-0.028625,0.488251,0.4638,0.516876,0.492424,0.283513,0.516876,0.002771,0.442551,0.522016,0.43978,0.519245,0.279538,0.522016,39.553538,177.52593,172.513481,137.972392,132.959943,91.095505,177.52593,22.41485,0.025042,0.465602,0.543349,0.44056,0.518306,0.285981,0.543349,0.045632,4185.03919,17578.27093,17342.04762,13393.23173,13157.00843,9036.030222,17578.27093,5460.586838,-0.026016,0.48793,0.47285,0.513946,0.498866,0.285128,0.513946,0.502372,Good
-0.043718,0.801148,0.94113,0.844867,0.984848,0.519037,0.984848,0.061945,-2.862457,48.825108,46.379967,51.687565,49.242424,28.351346,51.687565,50.56704,-0.003975,0.473935,0.488449,0.47791,0.492424,0.279031,0.492424,0.521574,-0.028625,0.488251,0.4638,0.516876,0.492424,0.283513,0.516876,0.002771,0.442551,0.522016,0.43978,0.519245,0.279538,0.522016,39.553538,177.52593,172.513481,137.972392,132.959943,91.095505,177.52593,22.41485,0.025042,0.465602,0.543349,0.44056,0.518306,0.285981,0.543349,0.045632,4185.03919,17578.27093,17342.04762,13393.23173,13157.00843,9036.030222,17578.27093,5460.586838,-0.026016,0.48793,0.47285,0.513946,0.498866,0.285128,0.513946,0.502372,Good
-0.043718,0.801148,0.94113,0.844867,0.984848,0.519037,0.984848,0.061945,-2.862457,48.825108,46.379967,51.687565,49.242424,28.351346,51.687565,50.56704,-0.003975,0.473935,0.488449,0.47791,0.492424,0.279031,0.492424,0.521574,-0.028625,0.488251,0.4638,0.516876,0.492424,0.283513,0.516876,0.002771,0.442551,0.522016,0.43978,0.519245,0.279538,0.522016,39.553538,177.52593,172.513481,137.972392,132.959943,91.095505,177.52593,22.41485,0.025042,0.465602,0.543349,0.44056,0.518306,0.285981,0.543349,0.045632,4185.03919,17578.27093,17342.04762,13393.23173,13157.00843,9036.030222,17578.27093,5460.586838,-0.026016,0.48793,0.47285,0.513946,0.498866,0.285128,0.513946,0.502372,Good
0.008798,0.0527,0.0527,0.043902,0.043902,0.028117,0.0527,0.024151,10.11257,-18.61336,12.307692,-28.725931,2.195122,14.101743,30.921053,61.355967,0.008318,0.275171,0.321162,0.266853,0.312845,0.170814,0.321162,0.521962,0.101126,-0.186134,0.123077,-0.287259,0.021951,0.141017,0.309211,0.012039,0.112828,0.51765,0.100789,0.505611,0.243331,0.51765,54.199511,57.485297,135.55594,3.285785,81.356429,55.783995,135.55594,1.739258,0.075709,-0.284831,0.258377,-0.36054,0.182667,0.225841,0.543208,0.19822,5419.940323,3418.195126,11225.22461,-2001.745198,5805.284291,4705.701309,11225.22461,5931.893694,0.043072,-0.023861,0.090079,-0.066933,0.047007,0.050175,0.113939,0.396089,Bad
0.012374,0.13071,0.125581,0.118336,0.113208,0.070625,0.13071,0.058415,2.375337,8.035714,8.035714,5.660377,5.660377,4.070907,8.035714,53.424023,0.011482,0.087493,0.110175,0.07601,0.098693,0.05474,0.110175,0.522385,0.023753,0.080357,0.080357,0.056604,0.056604,0.040709,0.080357,0.010208,0.133655,0.133655,0.123447,0.123447,0.074336,0.133655,1.498406,3.778333,3.82512,2.279928,2.326714,1.865619,3.82512,0.658698,0.010699,0.058344,0.060969,0.047646,0.05027,0.031675,0.060969,0.028223,149.84042,673.464267,680.763616,523.623847,530.923196,353.029747,680.763616,304.115877,0.012387,0.002136,0.000313,-0.010251,-0.012074,0.005862,0.012387,0.495863,Bad
0.006194,0.060161,0.081666,0.053966,0.075472,0.040206,0.081666,0.044661,1.583558,1.785714,5.357143,0.202156,3.773585,2.262582,5.357143,53.175539,-0.007428,0.072143,0.082991,0.07957,0.090418,0.047233,0.090418,0.522396,0.015836,0.017857,0.053571,0.002022,0.037736,0.022626,0.053571,0.003217,0.031857,0.054178,0.02864,0.050962,0.025619,0.054178,0.723238,0.825393,1.194488,0.102155,0.471249,0.499991,1.194488,0.09824,0.005833,0.007474,0.020897,0.001641,0.015064,0.008834,0.020897,0.008967,72.339931,168.08163,204.991083,95.741699,132.651151,92.929612,204.991083,84.852735,0.008226,0.062908,0.081956,0.054682,0.07373,0.040343,0.081956,0.475616,Bad
-0.02021,0.789303,0.929285,0.809513,0.949495,0.505258,0.949495,0.050145,-0.296377,49.623512,47.178371,49.919889,47.474747,28.047883,49.919889,50.324722,-0.003729,0.48149,0.502514,0.485219,0.506243,0.285267,0.506243,0.522425,-0.002964,0.496235,0.471784,0.499199,0.474747,0.280479,0.499199,0.002565,0.410631,0.490096,0.408066,0.487531,0.261301,0.490096,45.760059,203.358617,193.386326,157.598558,147.626267,103.108862,203.358617,10.717871,0.0347,0.531797,0.600096,0.497097,0.565396,0.318273,0.600096,0.046397,4923.607403,19745.46821,19242.11083,14821.8608,14318.50343,10038.86083,19745.46821,5958.263042,-0.010433,0.488806,0.473726,0.499239,0.484159,0.28097,0.499239,0.498914,Good
-0.025531,0.410538,0.406637,0.436069,0.432168,0.243497,0.436069,0.035649,-2.954545,25.445026,18.653846,28.399572,21.608392,13.915588,28.399572,49.713918,-0.004692,0.403718,0.369293,0.40841,0.373986,0.224951,0.40841,0.522443,-0.029545,0.25445,0.186538,0.283996,0.216084,0.139156,0.283996,0.006601,0.163032,0.237108,0.156431,0.230506,0.117592,0.237108,-6.280234,105.819229,67.697409,112.099463,73.977643,54.246616,112.099463,0.694823,-0.023523,0.296222,0.245611,0.319745,0.269135,0.164787,0.319745,0.009284,75.866313,10226.38221,8330.989573,10150.51589,8255.12326,5391.06191,10226.38221,2562.481485,-0.021923,0.259988,0.18531,0.281911,0.207232,0.138567,0.281911,0.492439,Bad
0.01137,0.436766,0.426754,0.425397,0.415385,0.246072,0.436766,0.092647,3.461538,9.299235,24.230769,5.837696,20.769231,10.700384,24.230769,59.213653,-0.004275,0.424771,0.40414,0.429046,0.408415,0.240674,0.429046,0.5225,0.034615,0.092992,0.242308,0.058377,0.207692,0.107004,0.242308,-0.004496,0.146045,0.298755,0.150541,0.303252,0.143918,0.303252,38.386919,84.197083,105.752624,45.810164,67.365706,47.30017,105.752624,1.359683,0.047444,0.157705,0.331071,0.110261,0.283627,0.147022,0.331071,0.106173,4009.334773,10915.63878,13436.59141,6906.304009,9427.256633,6182.592018,13436.59141,5401.428576,0.014836,0.207482,0.265018,0.192646,0.250182,0.134325,0.265018,0.518753,Bad
0.006194,0.060161,0.081666,0.053966,0.075472,0.040206,0.081666,0.044661,1.583558,1.785714,5.357143,0.202156,3.773585,2.262582,5.357143,53.175539,-0.0075,0.072782,0.08363,0.080282,0.09113,0.047623,0.09113,0.522734,0.015836,0.017857,0.053571,0.002022,0.037736,0.022626,0.053571,0.003217,0.031857,0.054178,0.02864,0.050962,0.025619,0.054178,0.701109,0.923858,1.294759,0.22275,0.593651,0.544753,1.294759,0.160227,0.005611,0.007029,0.020465,0.001417,0.014853,0.008674,0.020465,0.009537,70.166728,169.313075,206.403171,99.146347,136.236442,93.967458,206.403171,88.039587,0.008226,0.062908,0.081956,0.054682,0.07373,0.040343,0.081956,0.475616,Bad
0.006194,0.060161,0.081666,0.053966,0.075472,0.040206,0.081666,0.044661,1.583558,1.785714,5.357143,0.202156,3.773585,2.262582,5.357143,53.175539,-0.0075,0.072782,0.08363,0.080282,0.09113,0.047623,0.09113,0.522734,0.015836,0.017857,0.053571,0.002022,0.037736,0.022626,0.053571,0.003217,0.031857,0.054178,0.02864,0.050962,0.025619,0.054178,0.701109,0.923858,1.294759,0.22275,0.593651,0.544753,1.294759,0.160227,0.005611,0.007029,0.020465,0.001417,0.014853,0.008674,0.020465,0.009537,70.166728,169.313075,206.403171,99.146347,136.236442,93.967458,206.403171,88.039587,0.008226,0.062908,0.081956,0.054682,0.07373,0.040343,0.081956,0.475616,Bad
